File Name,Number,Vulnerability Type,All Details
47_ECDSA_RealWorld_20240805232932.log,1,<INFO> Lack of Withdrawal Function Identified
53_NestedAsset_RealWorld_20240806165110.log,5,"<INFO> Centralization Risk Identified, <INFO> Lack of Input Validation Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Redundant Conditional Check Identified, <INFO> Unnecessary Comparison Identified"
47_Package_RealWorld_20240805233645.log,5,"<INFO> Centralization Risk Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Redundant Conditional Check Identified"
47_EnumerableMapUpgradeable_RealWorld_20240806012529.log,1,<INFO> Redundant Conditional Check Identified
47_ERC165CheckerUpgradeable_RealWorld_20240806014457.log,1,<INFO> Lack of Withdrawal Function Identified
52_UniswapV2Library_RealWorld_20240806131243.log,2,"<INFO> Lack of Withdrawal Function Identified, <INFO> Precision Loss Identified"
47_ERC20PresetMinterPauserUpgradeable_RealWorld_20240806020201.log,5,"<INFO> Centralization Risk Identified, <INFO> Lack of Authorization Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Order of Inheritance Initialization Identified"
56_Rewards_RealWorld_20240806213952.log,7,"<INFO> Centralization Risk Identified, <INFO> Lack of Authorization Identified, <INFO> Lack of Input Validation Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified, <INFO> Redundant Conditional Check Identified, <INFO> Transactions Order Dependence Identified"
53_WETHMock_RealWorld_20240806171244.log,1,<INFO> Lack of Input Validation Identified
56_IController_RealWorld_20240807004026.log,3,"<INFO> Centralization Risk Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified"
57_Swap_RealWorld_20240807153523.log,4,"<INFO> Centralization Risk Identified, <INFO> Integer Overflow/Underflow Identified, <INFO> Lack of Input Validation Identified, <INFO> Price Manipulation Identified"
