File Name,Number,Vulnerability Type,All Details
23_BaseMockLiquidation_RealWorld_20240803021832.log,10,"<INFO> Assumption of Fixed-Length Array Identified, <INFO> Centralization Risk Identified, <INFO> DoS Vulnerability Identified, <INFO> Integer Overflow/Underflow Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified, <INFO> Price Manipulation Identified"
28_DummyERC20A_RealWorld_20240803200251.log,5,"<INFO> Centralization Risk Identified, <INFO> Integer Overflow/Underflow Identified, <INFO> Lack of Input Validation Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified"
29_ERC20Mock_RealWorld_20240803213501.log,6,"<INFO> Centralization Risk Identified, <INFO> Handling Partial Withdrawals Identified, <INFO> Lack of Input Validation Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Precision Loss Identified, <INFO> Transactions Order Dependence Identified"
30_IStablesOracle_RealWorld_20240804002047.log,2,"<INFO> External Oracle Dependency Identified, <INFO> Lack of Withdrawal Function Identified"
23_GovernanceAction_RealWorld_20240803063004.log,7,"<INFO> Lack of Authorization Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Price Manipulation Identified, <INFO> Redundant Conditional Check Identified, <INFO> Unchecked External Calls Identified"
23_ERC1967Proxy_RealWorld_20240803030303.log,2,"<INFO> Centralization Risk Identified, <INFO> Lack of Withdrawal Function Identified"
22_ERC20Mock_RealWorld_20240803002220.log,5,"<INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Redundant Conditional Check Identified, <INFO> Transactions Order Dependence Identified"
23_LiquidateCurrency_RealWorld_20240803033028.log,11,"<INFO> Assumption of Fixed-Length Array Identified, <INFO> DoS Vulnerability Identified, <INFO> Gas Limit Identified, <INFO> Handling Partial Withdrawals Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified, <INFO> Redundant Conditional Check Identified, <INFO> Unchecked External Calls Identified, <INFO> Unnecessary Comparison Identified"
30_MockUniswapPair_RealWorld_20240803234154.log,4,"<INFO> Centralization Risk Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Price Manipulation Identified"
28_IUniswapV2Router01_RealWorld_20240803173210.log,2,"<INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified"
28_IWhiteList_RealWorld_20240803193017.log,5,"<INFO> Centralization Risk Identified, <INFO> Lack of Getter Function Implementation Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified"
23_AggregatorInterface_RealWorld_20240803091714.log,2,"<INFO> External Oracle Dependency Identified, <INFO> Lack of Withdrawal Function Identified"
30_IVoteProxy_RealWorld_20240804004025.log,1,<INFO> Lack of Withdrawal Function Identified
23_MockExchange_RealWorld_20240803020311.log,6,"<INFO> Centralization Risk Identified, <INFO> Integer Overflow/Underflow Identified, <INFO> Lack of Authorization Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Price Manipulation Identified, <INFO> Transactions Order Dependence Identified"
30_MockzpaToken_RealWorld_20240803231140.log,8,"<INFO> Centralization Risk Identified, <INFO> Lack of Getter Function Implementation Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Price Manipulation Identified, <INFO> Transactions Order Dependence Identified, <INFO> Unnecessary Comparison Identified"
30_YearnV2_RealWorld_20240804010947.log,1,<INFO> Lack of Withdrawal Function Identified
30_PickleJar_RealWorld_20240804010522.log,3,"<INFO> Centralization Risk Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified"
23_cTokenAggregator_RealWorld_20240803061123.log,5,"<INFO> Centralization Risk Identified, <INFO> External Oracle Dependency Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Precision Loss Identified, <INFO> Price Manipulation Identified"
22_OracleManagerEthKillerChainlinkTestnet_RealWorld_20240803004014.log,8,"<INFO> External Oracle Dependency Identified, <INFO> Lack of Authorization Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified, <INFO> Price Manipulation Identified"
22_IOracleManager_RealWorld_20240803010638.log,2,"<INFO> Centralization Risk Identified, <INFO> External Oracle Dependency Identified"
28_IMasterContract_RealWorld_20240803193601.log,3,"<INFO> Centralization Risk Identified, <INFO> Fallback Function Identified, <INFO> Lack of Withdrawal Function Identified"
28_DutchAuction_RealWorld_20240803182426.log,15,"<INFO> Centralization Risk Identified, <INFO> DoS Vulnerability Identified, <INFO> Fallback Function Identified, <INFO> Lack of Authorization Identified, <INFO> Lack of Getter Function Implementation Identified, <INFO> Lack of Input Validation Identified, <INFO> Missing 'onlyOwner' Modifier Identified, <INFO> Potential Data Inconsistency Identified, <INFO> Precision Loss Identified, <INFO> Price Manipulation Identified, <INFO> Redundant Conditional Check Identified, <INFO> Transactions Order Dependence Identified, <INFO> Unchecked External Calls Identified, <INFO> Unchecked Low-level Calls Identified, <INFO> Unnecessary Comparison Identified"
27_TestUniswapLiquidity_RealWorld_20240803164715.log,8,"<INFO> Centralization Risk Identified, <INFO> External Oracle Dependency Identified, <INFO> Lack of Authorization Identified, <INFO> Lack of Input Validation Identified, <INFO> Lack of Withdrawal Function Identified, <INFO> Potential Inconsistency in Yield Source Swapping Identified, <INFO> Price Manipulation Identified, <INFO> Transactions Order Dependence Identified"
28_IWETH9_RealWorld_20240803193439.log,1,<INFO> Lack of Withdrawal Function Identified
30_LinkERC20_RealWorld_20240804004910.log,1,<INFO> Centralization Risk Identified
31_Address_RealWorld_20240804040926.log,1,<INFO> Lack of Withdrawal Function Identified
